Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,34.435001373291016,34.47999954223633,34.04499816894531,34.16999816894531,28.394983291625977,941400
2014-01-03,34.25,34.40999984741211,34.165000915527344,34.275001525878906,28.482242584228516,696200
2014-01-06,34.3849983215332,34.470001220703125,34.02000045776367,34.1349983215332,28.365896224975586,824400
2014-01-07,34.165000915527344,34.54999923706055,34.165000915527344,34.439998626708984,28.619348526000977,1211000
2014-01-08,34.3849983215332,34.459999084472656,33.834999084472656,34.06999969482422,28.31188201904297,2073600
2014-01-09,34.084999084472656,34.48500061035156,33.994998931884766,34.439998626708984,28.619348526000977,1249000
2014-01-10,34.525001525878906,34.77000045776367,34.415000915527344,34.724998474121094,28.85618019104004,1013400
2014-01-13,34.54499816894531,34.900001525878906,34.505001068115234,34.6150016784668,28.7647762298584,1222800
2014-01-14,34.6150016784668,34.994998931884766,34.53499984741211,34.974998474121094,29.063920974731445,1377800
2014-01-15,34.915000915527344,35.005001068115234,34.70500183105469,34.875,28.980823516845703,2189800
2014-01-16,33.974998474121094,34.82500076293945,33.974998474121094,34.790000915527344,28.910194396972656,1809200
2014-01-17,34.77000045776367,34.77000045776367,34.31999969482422,34.474998474121094,28.648427963256836,1877800
2014-01-21,34.650001525878906,35.029998779296875,34.525001525878906,34.970001220703125,29.059770584106445,2380400
2014-01-22,35.06999969482422,35.209999084472656,34.91999816894531,35.0099983215332,29.093015670776367,1148200
2014-01-23,34.79999923706055,34.91999816894531,34.540000915527344,34.71500015258789,28.847869873046875,1445000
2014-01-24,34.56999969482422,35.04499816894531,34.46500015258789,34.494998931884766,28.66506004333496,1718000
2014-01-27,34.51499938964844,34.85499954223633,34.470001220703125,34.564998626708984,28.723217010498047,1972400
2014-01-28,34.529998779296875,34.8849983215332,34.529998779296875,34.810001373291016,28.92681312561035,2156200
2014-01-29,33.345001220703125,33.54999923706055,32.22999954223633,32.650001525878906,27.131879806518555,6827400
2014-01-30,32.52000045776367,32.525001525878906,31.899999618530273,32.3650016784668,26.895042419433594,4184600
2014-01-31,32.005001068115234,32.22999954223633,31.725000381469727,32.09000015258789,26.66651725769043,2562800
2014-02-03,32.025001525878906,32.165000915527344,31.440000534057617,31.514999389648438,26.18869972229004,2738400
2014-02-04,31.579999923706055,31.854999542236328,31.520000457763672,31.760000228881836,26.392290115356445,2142400
2014-02-05,31.594999313354492,31.850000381469727,31.540000915527344,31.719999313354492,26.359046936035156,2693000
2014-02-06,31.809999465942383,31.875,31.415000915527344,31.53499984741211,26.205322265625,3234000
2014-02-07,31.655000686645508,31.924999237060547,31.375,31.520000457763672,26.192853927612305,2416800
2014-02-10,31.524999618530273,31.979999542236328,31.44499969482422,31.959999084472656,26.55848503112793,1960800
2014-02-11,31.924999237060547,32.334999084472656,31.790000915527344,32.29499816894531,26.836870193481445,1822800
2014-02-12,32.27000045776367,32.48500061035156,32.099998474121094,32.14500045776367,26.712223052978516,1317000
2014-02-13,32.04999923706055,32.505001068115234,32.040000915527344,32.4900016784668,26.998916625976562,1460400
2014-02-14,32.380001068115234,32.86000061035156,32.29999923706055,32.75,27.214975357055664,2009600
