Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,91.5,91.63999938964844,90.08999633789062,90.76000213623047,59.04399490356445,1694900
2014-01-03,90.05999755859375,91.05000305175781,90.0,90.20999908447266,58.68621063232422,1660200
2014-01-06,90.41999816894531,90.9800033569336,90.05000305175781,90.5,58.87487030029297,2166500
2014-01-07,91.13999938964844,91.93000030517578,90.56999969482422,90.83999633789062,59.09605026245117,1701900
2014-01-08,90.91000366210938,91.56999969482422,90.62000274658203,90.93000030517578,59.15460205078125,2005900
2014-01-09,91.19000244140625,91.91000366210938,90.80000305175781,91.2300033569336,59.34975051879883,1676000
2014-01-10,90.97000122070312,91.19000244140625,89.83999633789062,90.7300033569336,59.02449035644531,1804600
2014-01-13,90.43000030517578,90.87000274658203,88.31999969482422,88.52999877929688,57.593265533447266,2074200
2014-01-14,89.20999908447266,89.86000061035156,88.72000122070312,89.66999816894531,58.33490753173828,1574000
2014-01-15,90.02999877929688,91.05000305175781,89.70999908447266,91.02999877929688,59.21965026855469,1959600
2014-01-16,90.5199966430664,90.98999786376953,89.94000244140625,90.36000061035156,58.783790588378906,1715800
2014-01-17,90.27999877929688,90.79000091552734,89.9000015258789,90.2300033569336,58.699214935302734,2348000
2014-01-21,90.58000183105469,91.08999633789062,89.69999694824219,90.12999725341797,58.6341552734375,1676300
2014-01-22,90.05000305175781,90.52999877929688,89.05999755859375,89.51000213623047,58.2308235168457,1710300
2014-01-23,88.62999725341797,88.80000305175781,87.0199966430664,87.51000213623047,56.92973709106445,3179700
2014-01-24,86.81999969482422,87.33000183105469,84.3499984741211,84.36000061035156,54.8804817199707,3546000
2014-01-27,84.43000030517578,84.80999755859375,82.30999755859375,83.38999938964844,54.249446868896484,3138800
2014-01-28,83.83000183105469,85.0,83.80000305175781,84.45999908447266,54.94553756713867,1945100
2014-01-29,83.62999725341797,84.55000305175781,83.25,83.81999969482422,54.529178619384766,2438400
2014-01-30,84.77999877929688,85.5199966430664,84.30000305175781,85.20999908447266,55.433441162109375,1489200
2014-01-31,83.73999786376953,85.5,83.3499984741211,84.38999938964844,54.90000534057617,2228800
2014-02-03,84.41999816894531,84.79000091552734,80.3499984741211,80.44999694824219,52.33683395385742,3285100
2014-02-04,81.16999816894531,82.95999908447266,81.01000213623047,82.5199966430664,53.683475494384766,2494100
2014-02-05,82.19999694824219,82.97000122070312,81.06999969482422,82.72000122070312,53.8135871887207,3304900
2014-02-06,81.72000122070312,82.2699966430664,79.54000091552734,82.25,53.5078239440918,7595800
2014-02-07,82.54000091552734,83.61000061035156,81.73999786376953,83.41000366210938,54.26243591308594,4464100
2014-02-10,83.33999633789062,83.66999816894531,82.27999877929688,82.79000091552734,53.859107971191406,1975000
2014-02-11,82.94999694824219,84.87000274658203,82.51000213623047,84.52999877929688,54.991065979003906,2866700
2014-02-12,84.52999877929688,85.33999633789062,83.91000366210938,84.33999633789062,54.86746597290039,1793400
2014-02-13,83.55999755859375,84.66000366210938,83.11000061035156,84.62000274658203,55.049625396728516,2172700
2014-02-14,84.37999725341797,85.2300033569336,84.22000122070312,84.98999786376953,55.29032897949219,1964500
2014-02-18,84.87000274658203,85.66999816894531,84.79000091552734,85.41000366210938,55.56353759765625,2169800
2014-02-19,85.16000366210938,87.02999877929688,84.16999816894531,84.27999877929688,54.828426361083984,2672900
2014-02-20,84.30999755859375,84.91000366210938,83.11000061035156,84.48999786376953,54.96503829956055,2942100
2014-02-21,83.95999908447266,84.4000015258789,83.69999694824219,83.93000030517578,54.94540786743164,1677000
2014-02-24,83.87000274658203,85.37000274658203,83.72000122070312,84.95999908447266,55.61969757080078,1950300
2014-02-25,84.58000183105469,84.91000366210938,83.88999938964844,84.12000274658203,55.069793701171875,1982100
2014-02-26,84.26000213623047,84.61000061035156,83.5,84.16000366210938,55.09599304199219,1443300
2014-02-27,83.9800033569336,84.4800033569336,83.16999816894531,84.16000366210938,55.09599304199219,1994100
2014-02-28,84.38999938964844,85.48999786376953,83.9800033569336,84.58000183105469,55.37093734741211,2297300
2014-03-03,83.5199966430664,83.80000305175781,82.58999633789062,82.98999786376953,54.33003234863281,2393300
2014-03-04,84.19000244140625,85.62000274658203,84.19000244140625,85.33000183105469,55.8619384765625,2806300
2014-03-05,85.33999633789062,86.43000030517578,85.0,86.0,56.300540924072266,2781000
2014-03-06,86.38999938964844,87.33000183105469,86.38999938964844,86.7699966430664,56.80464172363281,2276000
2014-03-07,87.94999694824219,89.7699966430664,87.93000030517578,88.58000183105469,57.989566802978516,4372000
2014-03-10,88.08999633789062,89.08000183105469,87.73999786376953,88.3499984741211,57.8390007019043,2147500
2014-03-11,88.54000091552734,88.6500015258789,87.08000183105469,87.44999694824219,57.24980163574219,2014900
2014-03-12,86.70999908447266,86.83000183105469,85.70999908447266,86.4000015258789,56.562408447265625,2517200
2014-03-13,86.8499984741211,87.0199966430664,84.12000274658203,84.37000274658203,55.23346710205078,2632100
2014-03-14,84.16999816894531,85.04000091552734,83.66000366210938,83.7300033569336,54.81447982788086,2099100
2014-03-17,84.22000122070312,84.95999908447266,83.7300033569336,83.91999816894531,54.93886184692383,2178200
2014-03-18,83.95999908447266,84.98999786376953,83.95999908447266,84.87999725341797,55.56732940673828,2468100
2014-03-19,84.95999908447266,86.41000366210938,84.70999908447266,85.61000061035156,56.04524230957031,2701000
2014-03-20,85.47000122070312,87.75,85.41000366210938,87.69000244140625,57.40692138671875,3206500
2014-03-21,88.48999786376953,89.30999755859375,86.83999633789062,86.83999633789062,56.85045623779297,4106600
2014-03-24,87.33999633789062,88.25,86.41999816894531,86.91000366210938,56.896297454833984,1997000
2014-03-25,87.38999938964844,87.87000274658203,86.83999633789062,87.19999694824219,57.08613204956055,2189100
2014-03-26,87.62999725341797,88.0,85.16000366210938,85.18000030517578,55.76372528076172,2756600
2014-03-27,84.91999816894531,85.13999938964844,82.51000213623047,83.30999755859375,54.539512634277344,3613300
2014-03-28,83.83000183105469,84.62000274658203,82.69999694824219,83.58999633789062,54.72283172607422,2714300
2014-03-31,84.33999633789062,84.98999786376953,84.30000305175781,84.6500015258789,55.41676330566406,2220000
2014-04-01,85.04000091552734,85.97000122070312,84.8499984741211,85.81999969482422,56.182701110839844,2111500
2014-04-02,85.8499984741211,86.81999969482422,85.79000091552734,86.31999969482422,56.51005554199219,2096000
2014-04-03,86.4800033569336,86.83000183105469,85.80000305175781,86.5,56.62788009643555,2195400
2014-04-04,87.37000274658203,87.69999694824219,84.25,84.33000183105469,55.20728302001953,3366700
2014-04-07,84.1500015258789,84.19999694824219,81.16000366210938,81.16999816894531,53.13855743408203,3680700
